chr,start,end,width,DMR_id,beta_normal,beta_cancer,delta,p.adj,gc.content,no.cpgs.hm450,no.cpgs.genomic,no.cpgs.expected,cpg.ratio,num.changes,feature,f_start,f_end,feature_gene_name,closest_gene_name,closest_distance,gene_start,gene_end,contains.CGI,category,is.hyper,no.atac.peaks,selected
chr19,40413558,40413853,296,2386,0.355551566555902,0.506450697572117,0.150899131016215,4.00854819516115e-22,0.567567567567568,3,11,22.972972972973,0.478823529411764,0,P2000,40413366,40415366,PRX,PRX,192,40413365,40413366,no CGI,CGI-like proximal,hyper,0,TRUE
chr10,100826411,100826697,287,2387,0.109482324542422,0.32001192826395,0.210529603721527,4.10513593976742e-22,0.616724738675958,3,16,26.5574912891986,0.602466544214117,0,INTRON,100824984,100827008,PAX2,PAX2,77561,100748849,100748850,CGI,CGI-like distal,hyper,0,TRUE
chr1,165357032,165357768,736,2388,0.376005278479139,0.561772155875795,0.185766877396656,4.1718667360777e-22,0.478968792401628,4,16,42.2116689280868,0.379042108646738,1,P2000,165356715,165358715,LMX1A,LMX1A,317,165356714,165356715,CGI,non-CGI large proximal,hyper,0,TRUE
chr11,1918316,1919487,1172,2389,0.79540774867104,0.639870894123235,-0.155536854547805,4.32018289985886e-22,0.639078498293515,5,39,119.662116040956,0.32591768631813,0,P2000,1917562,1919561,TNNT3,TNNT3,75,1919561,1919562,no CGI,CGI-like proximal,hypo,0,FALSE
chr20,31367456,31368527,1072,2390,0.646083360017234,0.464152478701177,-0.181930881316057,4.33167045339184e-22,0.461753731343284,4,13,57.0186567164179,0.227995550029448,0,P2000,31366618,31368617,DEFB118,DEFB118,91,31368617,31368618,no CGI,non-CGI large proximal,hypo,0,FALSE
chr16,3017499,3018127,629,2391,0.389117334944779,0.541082457460714,0.151965122515935,4.41528327507042e-22,0.70429252782194,6,46,77.9968203497615,0.589767631471668,0,INTRON,3016042,3018148,CLDN6,CLDN6,43,3018169,3018170,CGI,CGI-like proximal,hyper,1,FALSE
chr5,171667779,171668093,315,2392,0.581052508692046,0.723226944845213,0.142174436153168,4.45852655405349e-22,0.552380952380952,5,16,23.6444444444444,0.67669172932331,0,INTER,171457623,171783872,-,SMIM23,117779,171785871,171785872,no CGI,CGI-like distal,hyper,1,FALSE
chr17,39596352,39597907,1556,2393,0.122942259668617,0.244667668555762,0.121725408887145,4.56386146186921e-22,0.595115681233933,8,75,136.467866323907,0.549579926911052,0,INTER,39535146,39604779,-,NEUROD2,10036,39607942,39607943,CGI,CGI-like distal,hyper,0,TRUE
chr5,179793273,179793819,547,2394,0.416188644855486,0.542105312657615,0.125916667802129,4.58944766209366e-22,0.63254113345521,5,10,50.1444241316271,0.199423967333844,0,P2000,179791986,179793985,LTC4S,LTC4S,167,179793985,179793986,no CGI,non-CGI large proximal,hyper,1,FALSE
chr16,4239416,4239561,146,2395,0.488945491323796,0.641000328163464,0.152054836839668,4.64715831822693e-22,0.452054794520548,2,4,7.34931506849315,0.544268406337372,0,INTRON,4204634,4239633,SRL,SRL,182,4239742,4239743,no CGI,non-CGI small proximal,hyper,0,TRUE
chr11,67582855,67583028,174,2396,0.668637852975714,0.465146942442024,-0.203490910533691,4.6974438088523e-22,0.505747126436782,3,4,11.0344827586207,0.3625,0,P2000,67581595,67583594,GSTP1,GSTP1,567,67583594,67583595,no CGI,non-CGI small proximal,hypo,1,TRUE
chr6,104941495,104941724,230,2397,0.165412145424568,0.377775381698024,0.212363236273456,4.70843062435067e-22,0.630434782608696,3,30,22.2782608695652,1.34660421545668,0,INTRON,104941012,104950460,LIN28B,LIN28B,629,104940865,104940866,CGI,CGI-like proximal,hyper,0,TRUE
chr14,96622745,96625759,3015,2398,0.736311512302514,0.625140501705383,-0.111171010597131,4.76870867759754e-22,0.574129353233831,9,100,246.94328358209,0.404951284964823,0,INTER,96567111,96795304,-,PAPOLA,74849,96547895,96547896,no CGI,CGI-like distal,hypo,0,FALSE
chr8,1475186,1476460,1274,2399,0.802176405523763,0.682439356763088,-0.119737048760674,4.79443425211761e-22,0.454117647058824,6,33,65.2627450980392,0.505648359572167,1,INTRON,1258883,1501365,DLGAP2,DLGAP2,24906,1501365,1501366,no CGI,CGI-like distal,hypo,0,FALSE
chr10,129957511,129958927,1417,2400,0.430318357596518,0.602186275164382,0.171867917567865,4.82721145446704e-22,0.448129851799577,4,61,71.1404375441073,0.857458881415789,0,INTRON,129957326,129958933,EBF3,EBF3,4914,129963840,129963841,CGI,CGI-like distal,hyper,0,TRUE
chr1,224929293,224929374,82,2401,0.565052092969215,0.344025059152824,-0.22102703381639,4.88057356824729e-22,0.463414634146342,2,2,4.29268292682927,0.465909090909091,0,INTRON,224923375,224929515,DNAH14,DNAH14,280,224929653,224929654,no CGI,non-CGI small proximal,hypo,0,FALSE
chr7,157005887,157006454,568,2402,0.249013745052336,0.478891138302372,0.229877393250035,4.90516683267345e-22,0.63556338028169,3,40,57.3380281690141,0.697617293048391,0,INTRON,157005873,157006478,MNX1,MNX1,2621,157009074,157009075,CGI,CGI-like distal,hyper,0,TRUE
chr8,70032934,70033222,289,2403,0.123637985277389,0.336090702356608,0.212452717079219,4.90871938981204e-22,0.660899653979239,2,21,31.2456747404844,0.672093023255815,0,INTER,69837064,70051650,-,PRDM14,38105,70071326,70071327,no CGI,CGI-like distal,hyper,0,TRUE
chr17,48570652,48571220,569,2404,0.539746641456503,0.717950877510913,0.178204236054411,4.94651948492099e-22,0.49560632688928,4,23,34.7644991212654,0.661594459329659,0,INTRON,48556521,48573836,HOXB3,HOXB3,2803,48574022,48574023,no CGI,CGI-like distal,hyper,0,FALSE
chr17,36807768,36808940,1173,2405,0.13693986410066,0.26597112500395,0.12903126090329,5.01771200401537e-22,0.665814151747656,6,102,129.56862745098,0.787227602905572,0,INTER,36608971,36935475,-,LHX1,128535,36937474,36937475,CGI,CGI-like distal,hyper,0,TRUE
chr16,23835517,23835919,403,2406,0.0908368491420017,0.27063563613533,0.179798786993328,5.26056852172879e-22,0.699751861042184,4,39,49.1736972704715,0.793106928394812,0,P2000,23834001,23836000,PRKCB,PRKCB,82,23836000,23836001,CGI,CGI-like proximal,hyper,1,FALSE
chr12,113591443,113591854,412,2407,0.150571221829718,0.269622374354089,0.119051152524371,5.30219675732769e-22,0.633495145631068,5,36,40.752427184466,0.883382966051221,0,INTER,113474072,113816741,-,LHX5,119371,113472071,113472072,CGI,CGI-like distal,hyper,0,TRUE
chr6,31559916,31560462,547,2408,0.493659178324522,0.612209576983245,0.118550398658723,5.34641747035153e-22,0.528336380255942,7,9,37.7879341864717,0.238171262699564,0,INTER,31558829,31570054,-,ATP6V1G2,11489,31548426,31548427,no CGI,non-CGI large distal,hyper,2,FALSE
chr4,109302674,109303795,1122,2409,0.103792471839234,0.218076489753611,0.114284017914376,5.35676438325358e-22,0.538324420677362,11,56,80.855614973262,0.692592592592593,0,P2000,109302657,109304657,COL25A1,COL25A1,17,109302656,109302657,CGI,CGI-like proximal,hyper,1,FALSE
chr4,40334238,40334718,481,2410,0.804838728981692,0.559709208969049,-0.245129520012644,5.3635755529806e-22,0.361746361746362,2,3,15.5675675675676,0.192708333333333,0,P2000,40333329,40335328,CHRNA9,CHRNA9,611,40335328,40335329,no CGI,non-CGI large proximal,hypo,1,TRUE
chr1,161089639,161090210,571,2411,0.618731527333566,0.504583724462806,-0.114147802870759,5.39783257412792e-22,0.56993006993007,5,10,45.5244755244755,0.219662058371736,1,P2000,161089599,161091599,NECTIN4,NECTIN4,40,161089598,161089599,no CGI,non-CGI large proximal,hypo,1,TRUE
chr5,141407863,141407940,78,2412,0.139003303671184,0.39847710621808,0.259473802546896,5.42434537841053e-22,0.525641025641026,3,8,5.38461538461538,1.48571428571429,0,INTRON,141405499,141408020,PCDHGA1,PCDHGB6,81,141408020,141408021,CGI,non-CGI small proximal,hyper,1,FALSE
chr2,3702949,3703383,435,2413,0.591978480239987,0.73547483101563,0.143496350775644,5.52676003690716e-22,0.602298850574713,4,22,38.1264367816092,0.577027434428701,0,P2000,3702671,3703591,DCDC2C,DCDC2C,209,3703591,3703592,CGI,CGI-like proximal,hyper,0,FALSE
chr11,7939969,7940438,470,2414,0.820799341072899,0.598029458771765,-0.222769882301134,5.60757255841557e-22,0.531914893617021,2,5,32.8276595744681,0.15231058396526,0,P2000,7939594,7941594,OR10A3,OR10A3,375,7939593,7939594,no CGI,non-CGI large proximal,hypo,0,FALSE
chr1,220894320,220896357,2038,2415,0.549215260465411,0.663993334034553,0.114778073569142,5.69458515599905e-22,0.541707556427871,11,109,148.910206084396,0.73198475018041,0,INTER,220885059,221701423,-,HLX,13251,220881068,220881069,CGI,CGI-like distal,hyper,0,FALSE
chr6,73461214,73461306,93,2416,0.229790066691934,0.107643176055848,-0.122146890636086,5.70265688852381e-22,0.473118279569893,2,3,5.16129032258065,0.581249999999999,0,P2000,73459578,73461577,MTO1,MTO1,272,73461577,73461578,no CGI,non-CGI small proximal,hypo,0,FALSE
chr17,34581266,34582356,1091,2417,0.108189399883899,0.24798995551518,0.139800555631281,5.76756958475404e-22,0.689275893675527,5,101,127.559120073327,0.791789720264145,0,INTRON,34581143,34626126,TMEM132E,TMEM132E,257,34581008,34581009,CGI,CGI-like proximal,hyper,0,TRUE
chr12,123269524,123269781,258,2418,0.161547335100976,0.421274263909776,0.259726928808801,5.80585461514802e-22,0.724806201550388,3,19,33.4573643410853,0.567886932344763,0,INTRON,123269239,123270886,CDK2AP1,CDK2AP1,285,123269238,123269239,CGI,CGI-like proximal,hyper,0,TRUE
chr11,8169112,8169290,179,2419,0.153362316663761,0.262271926382057,0.108909609718296,5.90515421837224e-22,0.558659217877095,6,14,12.1564245810056,1.1516544117647,0,P2000,8169055,8171055,RIC3,RIC3,57,8169054,8169055,CGI,non-CGI small proximal,hyper,0,TRUE
chr17,79210307,79212129,1823,2420,0.801302783517638,0.642286800668531,-0.159015982849107,5.92477334145703e-22,0.581459133296764,6,65,154.02029621503,0.422022302237704,0,INTRON,79208556,79235765,RBFOX3,RBFOX3,1751,79208555,79208556,no CGI,CGI-like proximal,hypo,0,FALSE
chr15,72901271,72901651,381,2421,0.737532202751601,0.527562035213756,-0.209970167537844,5.93276534349845e-22,0.490813648293963,2,3,20.1732283464567,0.148711943793911,0,INTER,72787846,73049710,-,ADPGK,115425,72785845,72785846,no CGI,non-CGI large distal,hypo,0,FALSE
chr21,18244622,18244828,207,2422,0.157405894708449,0.322578398383274,0.165172503674825,6.03082282462129e-22,0.579710144927536,4,11,14.6086956521739,0.752976190476191,0,INTRON,18027971,18244832,CHODL,CHODL,5,18244832,18244833,CGI,CGI-like proximal,hyper,0,TRUE
chr17,62750796,62751045,250,2423,0.700431224707039,0.816966589993547,0.116535365286508,6.17556380893834e-22,0.588,3,10,21.584,0.463306152705708,0,INTRON,62750536,62759834,MARCH10,MARCH10,6282,62744513,62744514,no CGI,CGI-like distal,hyper,0,FALSE
chr8,144051537,144051681,145,2424,0.115400671432333,0.441709092534859,0.326308421102526,6.22261931094708e-22,0.682758620689655,2,11,15.9862068965517,0.688093183779121,0,INTRON,144051472,144051728,OPLAH,OPLAH,9022,144060702,144060703,CGI,non-CGI small distal,hyper,0,TRUE
chr8,860491,861265,775,2425,0.804533772390628,0.680036926875633,-0.124496845514995,6.25041412273566e-22,0.495483870967742,8,23,45.8941935483871,0.501152721547458,0,INTRON,822193,907911,DLGAP2,DLGAP2,38312,822178,822179,no CGI,CGI-like distal,hypo,0,FALSE
chr19,50872637,50872719,83,2426,0.67650590895358,0.459236873628488,-0.217269035325092,6.35004975233192e-22,0.518072289156627,2,3,5.49397590361446,0.546052631578947,0,INTRON,50861679,50873182,KLK2,KLK2,530,50873248,50873249,no CGI,non-CGI small proximal,hypo,0,FALSE
chr10,33772684,33774285,1601,2427,0.492481348790579,0.624012882547781,0.131531533757203,6.36615401093177e-22,0.471910112359551,5,34,89.1903870162297,0.381207001532723,1,INTER,33338262,34109559,-,NRP1,436422,33336261,33336262,no CGI,non-CGI large distal,hyper,0,TRUE
chr22,29581688,29582169,482,2428,0.782018794397256,0.553896975638549,-0.228121818758707,6.44256466852989e-22,0.483402489626556,4,14,27.0124481327801,0.518279569892473,0,P2000,29581337,29583337,NIPSNAP1,NIPSNAP1,351,29581336,29581337,no CGI,CGI-like proximal,hypo,1,TRUE
chr4,3875798,3876581,784,2429,0.562124200146585,0.426139957410897,-0.135984242735688,6.46194338771261e-22,0.579081632653061,5,26,65.7053571428572,0.395705938306835,0,INTER,3768526,4188802,-,ADRA2C,109400,3766397,3766398,CGI,CGI-like distal,hypo,0,FALSE
chr5,5287867,5288183,317,2430,0.918050482287883,0.768499632183204,-0.149550850104679,6.50108692094726e-22,0.485804416403786,6,11,18.4479495268139,0.596272229822161,0,INTRON,5262783,5303267,ADAMTS16,ICE1,132481,5420663,5420664,no CGI,CGI-like distal,hypo,0,FALSE
chr12,114668407,114669735,1329,2431,0.142031817765479,0.263247239340707,0.121215421575228,6.55103351742249e-22,0.596689240030098,7,65,118.278404815651,0.549550867728637,0,INTER,114410442,114670253,-,TBX3,13855,114683589,114683590,no CGI,CGI-like distal,hyper,1,FALSE
chr7,157812877,157814293,1417,2432,0.839596451305342,0.673823920633028,-0.165772530672314,6.55647105256827e-22,0.569513055751588,6,62,114.877911079746,0.539703407010603,0,INTRON,157682937,157898672,PTPRN2,PTPRN2,390984,158205276,158205277,no CGI,CGI-like distal,hypo,0,FALSE
chr21,45470935,45471925,991,2433,0.618120354190234,0.376434809314873,-0.241685544875362,6.63777499699391e-22,0.575176589303734,5,43,80.5812310797175,0.533623021438589,0,INTRON,45468786,45473894,COL18A1,COL18A1,15404,45455530,45455531,CGI,CGI-like distal,hypo,1,TRUE
chr4,110633229,110633946,718,2434,0.181132110609831,0.372322029324715,0.191189918714884,6.65164700378378e-22,0.523676880222841,4,31,49.1754874651811,0.630395377818058,0,INTRON,110633008,110634157,PITX2,PITX2,3074,110637019,110637020,CGI,CGI-like distal,hyper,0,TRUE
chr1,211493955,211494340,386,2435,0.655996596461534,0.758891363579219,0.102894767117686,6.65288347206021e-22,0.510362694300518,4,8,25.119170984456,0.318481848184818,0,P2000,211492917,211494917,RD3,RD3,1038,211492916,211492917,no CGI,non-CGI large proximal,hyper,0,FALSE
chr2,4883414,4884308,895,2436,0.876210742712682,0.72780546371665,-0.148405278996032,6.66949273522916e-22,0.620111731843575,4,32,85.195530726257,0.375606557377049,0,INTER,3847408,5690667,-,SOX11,808359,5692666,5692667,no CGI,CGI-like distal,hypo,0,FALSE
chr19,13001469,13003079,1610,2437,0.644268225586792,0.755917011663868,0.111648786077076,6.82127942257092e-22,0.652389819987585,7,79,171.24643078833,0.461323483568825,1,INTRON,12995864,13012187,NFIX,NFIX,5631,12995837,12995838,CGI,CGI-like distal,hyper,1,FALSE
chr1,26284828,26284962,135,2438,0.360951726293609,0.191022913183417,-0.169928813110192,7.09284212787299e-22,0.57037037037037,2,8,10.162962962963,0.787172011661805,0,INTRON,26284482,26285459,SH3BGRL3,SH3BGRL3,4706,26280121,26280122,no CGI,non-CGI small distal,hypo,1,FALSE
chr16,165411,165961,551,2439,0.0495238132451149,0.207293317954139,0.157769504709024,7.38100453857749e-22,0.653357531760436,7,50,58.7731397459165,0.850728754940712,0,P2000,163978,165977,HBM,HBM,17,165977,165978,CGI,CGI-like proximal,hyper,0,TRUE
chr14,100893628,100895022,1395,2440,0.780729005534577,0.658168308536493,-0.122560696998084,7.64432458891906e-22,0.526164874551971,11,32,96.5254480286738,0.331518792748769,0,INTER,100886847,101559351,-,RTL1,8781,100884846,100884847,no CGI,non-CGI large distal,hypo,0,FALSE
chr15,45704323,45704589,267,2441,0.189086921241602,0.388008597593902,0.1989216763523,7.77326168608827e-22,0.644194756554307,4,23,27.3970037453184,0.839507860560491,0,INTER,45691294,47133651,-,SQRDL,21783,45682539,45682540,CGI,CGI-like distal,hyper,1,FALSE
chr1,44406791,44408977,2187,2442,0.127294563226428,0.246316185051325,0.119021621824897,7.87816151861117e-22,0.619570187471422,11,167,208.619112940101,0.800501917808218,0,INTRON,44405530,44411980,RNF220,RNF220,1503,44405287,44405288,CGI,CGI-like proximal,hyper,0,TRUE
chr8,143284902,143285383,482,2443,0.763789129899659,0.58628714843355,-0.17750198146611,8.12402317741243e-22,0.62448132780083,4,22,46.9792531120332,0.468291821232998,0,INTER,143276931,143287676,-,ZNF696,4293,143289675,143289676,no CGI,CGI-like distal,hypo,1,TRUE
chr4,154491923,154492637,715,2444,0.155872305879168,0.29215678175562,0.136284475876453,8.17932165014793e-22,0.608391608391608,5,46,66.1622377622378,0.695260643470173,0,P2000,154491716,154493716,DCHS2,DCHS2,207,154491715,154491716,CGI,CGI-like proximal,hyper,0,TRUE
chr1,158830145,158830234,90,2445,0.632767197442202,0.360818257926664,-0.271948939515539,8.20186895056643e-22,0.477777777777778,2,2,5,0.4,0,P2000,158829317,158831316,MNDA,MNDA,1083,158831316,158831317,no CGI,non-CGI small proximal,hypo,0,FALSE
chr17,79747460,79748719,1260,2446,0.135039146439625,0.29468023890066,0.159641092461036,8.42880025511438e-22,0.732539682539683,8,130,166.409523809524,0.781205288158873,0,INTER,79742222,79776132,-,ENPP7,11919,79735540,79735541,CGI,CGI-like distal,hyper,0,TRUE
chr12,109961448,109961497,50,2447,0.74573156933319,0.85383164000957,0.10810007067638,8.51563222703308e-22,0.54,2,4,3.52,1.13636363636364,0,INTRON,109961375,109961612,GIT2,GIT2,34727,109996223,109996224,no CGI,non-CGI small distal,hyper,0,FALSE
chr8,104419041,104419719,679,2448,0.66045674910682,0.462901550310833,-0.197555198795987,8.93142276177741e-22,0.409425625920471,3,12,27.7422680412371,0.432552954292085,0,INTRON,104392991,104424246,DPYS,DPYS,26185,104392855,104392856,no CGI,non-CGI large distal,hypo,0,FALSE
chr18,37274611,37274759,149,2449,0.173987681819699,0.404490909882022,0.230503228062323,9.06597852206828e-22,0.624161073825503,2,9,14.4295302013423,0.623720930232557,0,INTRON,37274454,37274804,CELF4,CELF4,1568,37273042,37273043,CGI,non-CGI small proximal,hyper,0,TRUE
chr1,237042650,237043956,1307,2450,0.0835908139789849,0.224758614904457,0.141167800925472,9.08142983204504e-22,0.580719204284621,6,93,107.749043611324,0.863116709745218,0,INTRON,237042569,237270496,RYR2,RYR2,445,237042204,237042205,CGI,CGI-like proximal,hyper,0,TRUE
chr5,91279324,91279642,319,2451,0.521152017557836,0.38975750816456,-0.131394509393276,9.23004260313752e-22,0.482758620689655,4,11,18.5736677115987,0.592236286919833,0,INTER,91164221,91368723,-,ARRDC3,103717,91383358,91383359,no CGI,CGI-like distal,hypo,0,FALSE
chr1,2970089,2970516,428,2452,0.860384720316623,0.734589907751758,-0.125794812564865,9.26039204759847e-22,0.605140186915888,6,22,38.7570093457944,0.56763925729443,0,INTER,2803717,3019483,-,ACTRT2,50967,3021482,3021483,CGI,CGI-like distal,hypo,0,FALSE
chr17,73644114,73645530,1417,2453,0.0635044093973357,0.179945963943143,0.116441554545808,9.26134307207762e-22,0.742413549752999,9,185,195.074100211715,0.948357571811012,0,P2000,73644089,73646089,SDK2,SDK2,25,73644088,73644089,CGI,CGI-like proximal,hyper,0,TRUE
chr6,168052514,168053399,886,2454,0.858525747844661,0.755932094483777,-0.102593653360885,9.42910682675797e-22,0.567720090293454,5,33,71.3905191873589,0.462246253082907,0,INTER,168045089,168055744,-,KIF25,18516,168033997,168033998,no CGI,CGI-like distal,hypo,1,TRUE
chr8,79612018,79613529,1512,2455,0.109537106819178,0.253150692958728,0.143613586139549,9.52219989720177e-22,0.626984126984127,7,108,148.356481481482,0.727976283351534,0,INTRON,79611791,79636801,STMN2,STMN2,283,79611734,79611735,CGI,CGI-like proximal,hyper,0,TRUE
chr1,143497543,143497548,6,2456,0.468762048169041,0.644425380249962,0.175663332080921,9.89872222354371e-22,1,2,3,1.33333333333333,2.25000000000001,0,INTER,121392822,143905555,-,HIST2H3PS2,408418,143905965,143905966,CGI,non-CGI small distal,hyper,0,TRUE
chr14,28778130,28778499,370,2457,0.145910170944152,0.317772191193726,0.171862020249574,1.0131046784131e-21,0.491891891891892,5,22,22.3567567567568,0.984042553191487,0,INTER,28770277,29576478,-,FOXG1,12742,28765387,28765388,CGI,CGI-like distal,hyper,0,TRUE
